기점_노선,시도,시군구,읍면동,구간거리_km,40FT_안전위탁운임_원,40FT_운수사업자간운임_원,40FT_안전운송운임_원,20FT_안전위탁운임_원,20FT_운수사업자간운임_원,20FT_안전운송운임_원
광양항↔의왕ICD,경기도,수원시 장안구,정자1동,327,520800,588300,665400,464300,527500,599900
광양항↔의왕ICD,경기도,수원시 장안구,정자2동,329,522600,590300,667600,465800,529200,601700
광양항↔의왕ICD,경기도,수원시 장안구,정자3동,327,520100,587700,664800,463700,526900,599300
광양항↔의왕ICD,경기도,수원시 장안구,영화동,325,519900,587400,664300,463900,527000,599100
광양항↔의왕ICD,경기도,수원시 장안구,송죽동,325,519400,586800,663700,463200,526300,598500
광양항↔의왕ICD,경기도,수원시 장안구,조원1동,326,520900,588400,665400,464600,527700,600000
광양항↔의왕ICD,경기도,수원시 장안구,조원2동,326,520300,587800,664800,464000,527100,599400
광양항↔의왕ICD,경기도,수원시 장안구,연무동,324,518900,586300,663100,463100,526100,598300
광양항↔의왕ICD,경기도,수원시 권선구,세류1동,322,517600,584800,661500,462200,525100,597000
광양항↔의왕ICD,경기도,수원시 권선구,세류2동,321,517100,584200,660800,461900,524700,596600
광양항↔의왕ICD,경기도,수원시 권선구,세류3동,322,518100,585300,661900,462600,525500,597500
광양항↔의왕ICD,경기도,수원시 권선구,평동,322,517600,584800,661500,462200,525100,597000
광양항↔의왕ICD,경기도,수원시 권선구,서둔동,323,517900,585200,662000,462300,525300,597300
광양항↔의왕ICD,경기도,수원시 권선구,구운동,327,521800,589400,666400,465400,528600,601000
광양항↔의왕ICD,경기도,수원시 권선구,금곡동,326,521500,589000,666000,465200,528300,600600
광양항↔의왕ICD,경기도,수원시 권선구,호매실동,323,518600,585900,662600,462900,525900,597900
광양항↔의왕ICD,경기도,수원시 권선구,권선1동,323,519700,587000,663700,464000,527000,599000
광양항↔의왕ICD,경기도,수원시 권선구,권선2동,323,520200,587500,664300,464900,527900,599900
광양항↔의왕ICD,경기도,수원시 권선구,곡선동,323,520800,588100,664900,465900,528800,600800
광양항↔의왕ICD,경기도,수원시 권선구,입북동,323,516900,584200,660900,461200,524100,596200
광양항↔의왕ICD,경기도,수원시 팔달구,매교동,324,520100,587400,664200,464100,527200,599300
광양항↔의왕ICD,경기도,수원시 팔달구,매산동,322,517000,584200,660900,461500,524400,596400
광양항↔의왕ICD,경기도,수원시 팔달구,고등동,321,515500,582600,659200,460100,523000,594900
광양항↔의왕ICD,경기도,수원시 팔달구,화서1동,321,515500,582600,659200,460100,523000,594900
광양항↔의왕ICD,경기도,수원시 팔달구,화서2동,328,522800,590400,667600,466100,529400,601800
광양항↔의왕ICD,경기도,수원시 팔달구,지동,325,521000,588400,665300,464900,528000,600200
광양항↔의왕ICD,경기도,수원시 팔달구,우만1동,325,521000,588400,665300,464900,528000,600200
광양항↔의왕ICD,경기도,수원시 팔달구,우만2동,325,522700,590200,667100,467500,530600,602700
광양항↔의왕ICD,경기도,수원시 팔달구,인계동,328,526200,593900,671000,470800,534100,606500
광양항↔의왕ICD,경기도,수원시 팔달구,행궁동,328,523300,590900,668100,466700,530000,602500
광양항↔의왕ICD,경기도,수원시 영통구,매탄1동,326,524200,591700,668700,469300,532500,604700
광양항↔의왕ICD,경기도,수원시 영통구,매탄2동,326,524200,591700,668700,469300,532500,604700
광양항↔의왕ICD,경기도,수원시 영통구,매탄3동,330,530800,598700,676000,477400,540800,613300
광양항↔의왕ICD,경기도,수원시 영통구,매탄4동,330,530300,598100,675400,476400,539900,612400
광양항↔의왕ICD,경기도,수원시 영통구,원천동,324,521700,589100,665900,466700,529700,601800
광양항↔의왕ICD,경기도,수원시 영통구,영통1동,330,532800,600600,677800,479400,542900,615400
광양항↔의왕ICD,경기도,수원시 영통구,영통2동,323,521300,588500,665200,467000,529900,601900
광양항↔의왕ICD,경기도,수원시 영통구,영통3동,331,533800,601700,679100,480100,543600,616200
광양항↔의왕ICD,경기도,수원시 영통구,망포1동,322,521500,588600,665200,468200,531100,603000
광양항↔의왕ICD,경기도,수원시 영통구,망포2동,321,520000,587100,663600,466400,529200,601100
광양항↔의왕ICD,경기도,수원시 영통구,광교1동,328,524600,592300,669400,467800,531100,603500
광양항↔의왕ICD,경기도,수원시 영통구,광교2동,325,522300,589700,666600,466500,529600,601700
광양항↔의왕ICD,경기도,성남시 수정구,신흥1동,353,555900,625500,704800,497700,562800,637000
광양항↔의왕ICD,경기도,성남시 수정구,신흥2동,355,558200,628000,707500,499500,564700,639100
광양항↔의왕ICD,경기도,성남시 수정구,신흥3동,354,556800,626500,705900,498500,563600,637900
광양항↔의왕ICD,경기도,성남시 수정구,태평1동,351,553300,622800,701900,495900,560900,635000
광양항↔의왕ICD,경기도,성남시 수정구,태평2동,354,557400,627100,706400,498700,563800,638200
광양항↔의왕ICD,경기도,성남시 수정구,태평3동,352,554500,624000,703200,496700,561700,635900
광양항↔의왕ICD,경기도,성남시 수정구,태평4동,355,558200,628000,707500,499500,564700,639100
광양항↔의왕ICD,경기도,성남시 수정구,수진1동,352,554500,624000,703200,496700,561700,635900
광양항↔의왕ICD,경기도,성남시 수정구,수진2동,349,551300,620700,699600,494200,559000,632900
광양항↔의왕ICD,경기도,성남시 수정구,단대동,357,560600,630600,710200,501300,566600,641200
광양항↔의왕ICD,경기도,성남시 수정구,산성동,357,560600,630600,710200,501300,566600,641200
광양항↔의왕ICD,경기도,성남시 수정구,양지동,357,560600,630600,710200,501300,566600,641200
광양항↔의왕ICD,경기도,성남시 수정구,복정동,358,562100,632200,711900,502300,567600,642200
광양항↔의왕ICD,경기도,성남시 수정구,위례동,361,565500,635800,715800,504600,570200,645100
광양항↔의왕ICD,경기도,성남시 수정구,신촌동,351,553300,622800,701900,495900,560900,635000
광양항↔의왕ICD,경기도,성남시 수정구,고등동,345,546300,615400,694000,489900,554400,628000
광양항↔의왕ICD,경기도,성남시 수정구,시흥동,348,550600,619900,698700,493700,558400,632200
광양항↔의왕ICD,경기도,성남시 중원구,성남동,351,553300,622800,701900,495900,560900,635000
광양항↔의왕ICD,경기도,성남시 중원구,중앙동,354,556800,626500,705900,498500,563600,637900
광양항↔의왕ICD,경기도,성남시 중원구,금광1동,356,559100,629000,708500,500300,565500,640000
광양항↔의왕ICD,경기도,성남시 중원구,금광2동,355,558200,628000,707500,499500,564700,639100
광양항↔의왕ICD,경기도,성남시 중원구,은행1동,358,561500,631600,711300,502000,567400,642100
광양항↔의왕ICD,경기도,성남시 중원구,은행2동,358,561500,631600,711300,502000,567400,642100
광양항↔의왕ICD,경기도,성남시 중원구,상대원1동,354,556800,626500,705900,498500,563600,637900
광양항↔의왕ICD,경기도,성남시 중원구,상대원2동,353,555900,625500,704800,497700,562800,637000
광양항↔의왕ICD,경기도,성남시 중원구,상대원3동,356,559100,629000,708500,500300,565500,640000
광양항↔의왕ICD,경기도,성남시 중원구,하대원동,351,553300,622800,701900,495900,560900,635000
광양항↔의왕ICD,경기도,성남시 중원구,도촌동,354,556800,626500,705900,498500,563600,637900
광양항↔의왕ICD,경기도,성남시 분당구,분당동,346,548300,617400,696100,491600,556200,629900
광양항↔의왕ICD,경기도,성남시 분당구,수내1동,343,543300,612200,690600,487300,551700,625200
광양항↔의왕ICD,경기도,성남시 분당구,수내2동,343,543300,612200,690600,487300,551700,625200
광양항↔의왕ICD,경기도,성남시 분당구,수내3동,345,546300,615400,694000,489900,554400,628000
광양항↔의왕ICD,경기도,성남시 분당구,정자동,338,539600,608000,686000,484600,548600,621700
광양항↔의왕ICD,경기도,성남시 분당구,정자1동,343,543300,612200,690600,487300,551700,625200
광양항↔의왕ICD,경기도,성남시 분당구,정자2동,345,546300,615400,694000,489900,554400,628000
광양항↔의왕ICD,경기도,성남시 분당구,정자3동,339,541600,610100,688100,486300,550400,623600
광양항↔의왕ICD,경기도,성남시 분당구,서현1동,345,547200,616200,694800,490900,555400,629100
광양항↔의왕ICD,경기도,성남시 분당구,서현2동,347,549500,618700,697500,492700,557300,631100
광양항↔의왕ICD,경기도,성남시 분당구,이매1동,345,547200,616200,694800,490900,555400,629100
광양항↔의왕ICD,경기도,성남시 분당구,이매2동,343,544300,613200,691600,488500,552900,626400
광양항↔의왕ICD,경기도,성남시 분당구,야탑1동,350,552200,621600,700700,494900,559800,633800
광양항↔의왕ICD,경기도,성남시 분당구,야탑2동,348,550600,619900,698700,493700,558400,632200
광양항↔의왕ICD,경기도,성남시 분당구,야탑3동,352,554500,624000,703200,496700,561700,635900
광양항↔의왕ICD,경기도,성남시 분당구,판교동,341,541500,610200,688400,485800,550000,623400
광양항↔의왕ICD,경기도,성남시 분당구,삼평동,343,544300,613200,691600,488500,552900,626400
광양항↔의왕ICD,경기도,성남시 분당구,백현동,342,543400,612200,690500,487700,552000,625500
광양항↔의왕ICD,경기도,성남시 분당구,금곡동,338,540700,609200,687200,485900,549900,623000
광양항↔의왕ICD,경기도,성남시 분당구,구미1동,338,540700,609200,687200,485900,549900,623000
광양항↔의왕ICD,경기도,성남시 분당구,구미동,335,535700,603900,681600,481200,545000,617900
광양항↔의왕ICD,경기도,성남시 분당구,운중동,339,537200,605700,683800,480300,544400,617600
광양항↔의왕ICD,경기도,의정부시,의정부1동,435,657000,733200,819400,582400,653100,733400
광양항↔의왕ICD,경기도,의정부시,의정부2동,435,657000,733200,819400,582400,653100,733400
광양항↔의왕ICD,경기도,의정부시,호원1동,433,655000,731000,817000,580800,651400,731600
광양항↔의왕ICD,경기도,의정부시,호원2동,435,657000,733200,819400,582400,653100,733400
광양항↔의왕ICD,경기도,의정부시,장암동,435,657000,733200,819400,582400,653100,733400
광양항↔의왕ICD,경기도,의정부시,신곡1동,435,657000,733200,819400,582400,653100,733400
광양항↔의왕ICD,경기도,의정부시,신곡2동,439,661100,737600,824200,585800,656800,737400
광양항↔의왕ICD,경기도,의정부시,송산1동,431,652900,728800,814600,579000,649500,729500
광양항↔의왕ICD,경기도,의정부시,고산동,431,652900,728800,814600,579000,649500,729500
광양항↔의왕ICD,경기도,의정부시,송산2동,433,655000,731000,817000,580800,651400,731600
광양항↔의왕ICD,경기도,의정부시,송산3동,433,655000,731000,817000,580800,651400,731600
광양항↔의왕ICD,경기도,의정부시,자금동,444,665900,742800,829800,589800,661100,742100
광양항↔의왕ICD,경기도,의정부시,가능동,439,661100,737600,824200,585800,656800,737400
광양항↔의왕ICD,경기도,의정부시,흥선동,436,658000,734200,820500,583200,654000,734400
광양항↔의왕ICD,경기도,의정부시,녹양동,441,663100,739800,826500,587400,658600,739400
광양항↔의왕ICD,경기도,안양시 만안구,안양1동,341,535700,604400,682800,476500,540700,614200
광양항↔의왕ICD,경기도,안양시 만안구,안양2동,352,548600,618200,697500,487900,552900,627200
광양항↔의왕ICD,경기도,안양시 만안구,안양3동,348,543700,612900,691800,482900,547600,621600
광양항↔의왕ICD,경기도,안양시 만안구,안양4동,342,537200,606000,684400,477800,542100,615600
광양항↔의왕ICD,경기도,안양시 만안구,안양5동,339,533900,602500,680600,475000,539100,612400
광양항↔의왕ICD,경기도,안양시 만안구,안양6동,337,531500,599900,677900,472900,536800,610000
광양항↔의왕ICD,경기도,안양시 만안구,안양7동,341,535700,604400,682800,476500,540700,614200
광양항↔의왕ICD,경기도,안양시 만안구,안양8동,337,531500,599900,677900,472900,536800,610000
광양항↔의왕ICD,경기도,안양시 만안구,안양9동,349,544600,614000,693000,483700,548500,622500
광양항↔의왕ICD,경기도,안양시 만안구,석수1동,360,556200,626400,706400,493900,559400,634300
광양항↔의왕ICD,경기도,안양시 만안구,석수2동,360,556200,626400,706400,493900,559400,634300
광양항↔의왕ICD,경기도,안양시 만안구,충훈동,357,552900,622900,702600,490500,555800,630400
광양항↔의왕ICD,경기도,안양시 만안구,박달동,348,544300,613600,692500,483900,548600,622500
광양항↔의왕ICD,경기도,안양시 만안구,호현동,350,547300,616700,695800,487500,552300,626400
광양항↔의왕ICD,경기도,안양시 동안구,비산1동,341,536300,605000,683300,477100,541300,614700
광양항↔의왕ICD,경기도,안양시 동안구,비산2동,339,533900,602500,680600,475000,539100,612400
광양항↔의왕ICD,경기도,안양시 동안구,비산3동,341,536300,605000,683300,477100,541300,614700
광양항↔의왕ICD,경기도,안양시 동안구,부흥동,339,533900,602500,680600,475000,539100,612400
광양항↔의왕ICD,경기도,안양시 동안구,달안동,339,533900,602500,680600,475000,539100,612400
광양항↔의왕ICD,경기도,안양시 동안구,관양동,342,537200,606000,684400,477800,542100,615600
광양항↔의왕ICD,경기도,안양시 동안구,인덕원동,342,537900,606700,685100,478400,542700,616200
광양항↔의왕ICD,경기도,안양시 동안구,부림동,341,536300,605000,683300,477100,541300,614700
광양항↔의왕ICD,경기도,안양시 동안구,평촌동,339,533900,602500,680600,475000,539100,612400
광양항↔의왕ICD,경기도,안양시 동안구,평안동,343,537700,606500,685000,478000,542300,615900
